I,Q,I_dpd,Q_dpd
0.360861094,0.052305471,0.2756378,0.014127985
0.218575441,0.124703847,0.16185609,0.07090899
0.069228882,0.15323669,0.048076317,0.08920087
-0.079492046,0.123846632,-0.0581936,0.06771779
-0.207462762,0.056219535,-0.1537647,0.018726617
-0.284724168,-0.005700694,-0.21442771,-0.018589891
-0.284325786,-0.017242357,-0.2179409,-0.015082665
-0.199426879,0.041995599,-0.15923202,0.04419048
-0.054800473,0.155314063,-0.058479153,0.1351697
0.095588958,0.27558879,0.058601867,0.23843382
0.186675894,0.348410363,0.13276324,0.29284924
0.169372745,0.339733815,0.13254619,0.2709514
0.034208867,0.253454229,0.040818267,0.18300597
-0.180594996,0.129488738,-0.116978355,0.077153295
-0.402044995,0.023223183,-0.29661006,-0.0067162365
-0.551688806,-0.022898785,-0.42857885,-0.029599436
-0.578390124,-0.00064593,-0.4629534,0.0043613315
-0.479363715,0.061073503,-0.387453,0.06448388
-0.299512397,0.113013767,-0.24046949,0.11533137
-0.109444565,0.112938731,-0.08678264,0.12009525
0.027127367,0.048716682,0.03382583,0.06892906
0.080831961,-0.055241819,0.08258083,-0.020935021
0.065953242,-0.151497056,0.061385717,-0.10738134
0.027930359,-0.195463178,0.02681673,-0.14984378
0.016386976,-0.169374936,0.009771656,-0.1288588
0.058129608,-0.091190021,0.03240854,-0.062440872
0.144072854,-0.003645512,0.10094412,0.008202031
0.236308498,0.050307752,0.17518768,0.046446502
0.290667794,0.051889263,0.22195461,0.04691562
0.281918729,0.016940427,0.22021306,0.012874261
0.217567876,-0.013605362,0.1721505,-0.019409373
0.132716451,0.001855806,0.104736835,-0.012170978
0.069044941,0.079805093,0.048324365,0.045811236
0.04998147,0.198977761,0.024220932,0.14549221
0.066474357,0.308423758,0.035478417,0.24384345
0.082097502,0.352486584,0.056002464,0.28058803
0.055415433,0.29958179,0.05077981,0.23330562
-0.032537857,0.15938977,-0.0028786361,0.110891566
-0.161524786,-0.020811343,-0.09820262,-0.03167285
-0.276975877,-0.178768631,-0.1892758,-0.15280871
-0.315942651,-0.26678969,-0.23028058,-0.213357
-0.241740494,-0.2725901,-0.18614212,-0.2016325
-0.068985953,-0.220802044,-0.06320036,-0.14375594
0.135671012,-0.155186687,0.0906375,-0.090087265
0.280096589,-0.112111054,0.21042365,-0.059311066
0.289383471,-0.100390815,0.21664661,-0.064639494
0.144391241,-0.098693961,0.10734099,-0.0824959
-0.103511332,-0.071575471,-0.07889455,-0.09133081
-0.350420434,0.005446122,-0.28372437,-0.032686494
-0.483823884,0.126579109,-0.39916405,0.08056757
-0.432779963,0.25386999,-0.3608177,0.20414637
-0.200983017,0.334603706,-0.17207989,0.2898054
0.133037545,0.328897558,0.097178005,0.30571777
0.449031721,0.232384658,0.36205325,0.2245255
0.636317416,0.081219349,0.52948636,0.08730106
0.639789713,-0.063920608,0.5362823,-0.04894673
0.480092454,-0.146796915,0.394552,-0.13689794
0.23990444,-0.142466128,0.19004439,-0.14503777
0.024176419,-0.068097386,0.017011855,-0.08726521
-0.086296908,0.027532613,-0.083843224,0.0052900016
-0.066706975,0.089798955,-0.067114584,0.060801327
0.047594966,0.085335952,0.03117897,0.077738136
0.183861462,0.016456568,0.14345457,0.03285569
0.268555226,-0.083710285,0.22128928,-0.055480648
0.259588241,-0.171263044,0.21726969,-0.13096611
0.160021257,-0.214717445,0.13395253,-0.17442256
0.009474648,-0.20845151,0.013266038,-0.17986691
-0.139412201,-0.169942635,-0.110071264,-0.16067016
-0.245957005,-0.124119175,-0.20152512,-0.116968386
-0.295647035,-0.085536386,-0.24042341,-0.07653542
-0.298707132,-0.049830926,-0.24178171,-0.040733695
-0.276990861,0.000289081,-0.22487399,0.002928041
-0.248687656,0.078608556,-0.2036927,0.066489354
-0.219927525,0.17946286,-0.18296352,0.14575665
-0.186882971,0.27338833,-0.15696049,0.22048621
-0.145028667,0.318702008,-0.11881565,0.2579708
-0.097984992,0.28356158,-0.07145222,0.23006691
-0.059171144,0.166068861,-0.029253498,0.13401245
-0.044588351,0.000123987,-0.010388404,0.009083949
-0.061190236,-0.157739348,-0.020803139,-0.11630493
-0.098675016,-0.254515785,-0.052292004,-0.2029415
-0.131033714,-0.266006827,-0.09800208,-0.20981842
-0.128593394,-0.207144755,-0.10766501,-0.15912768
-0.074829782,-0.121223259,-0.073280714,-0.08599548
0.021301488,-0.053707747,-0.00029016286,-0.025089502
0.125148303,-0.025329577,0.086354524,-0.0009568259
0.189817033,-0.020100079,0.14122014,-0.0042430162
0.17754485,0.004158441,0.13402458,0.0050501972
0.078680357,0.087936158,0.054486703,0.054277807
-0.081286143,0.24037162,-0.07575766,0.16525416
-0.250451746,0.425328779,-0.2132026,0.31270814
-0.37104933,0.572808936,-0.30490565,0.43709028
-0.402183714,0.61150559,-0.312194,0.48832798
-0.334405531,0.506173176,-0.23981911,0.41625977
-0.190249576,0.27983539,-0.10890267,0.24108206
-0.01200569,0.008043756,0.029447101,0.037884727
0.156051515,-0.213183273,0.13867798,-0.1487912
0.282017167,-0.310139775,0.23776829,-0.21857278
0.351450586,-0.263419662,0.27040845,-0.19257927
0.363261185,-0.113089348,0.26718432,-0.08709458
0.32161824,0.064934951,0.22832486,0.04175377
0.230653239,0.198232827,0.15744442,0.13884465
0.095896722,0.251951794,0.06112457,0.17637293
-0.068939244,0.240081717,-0.05344116,0.16085331
-0.235720813,0.209300503,-0.17672682,0.13677801
-0.362873606,0.205925307,-0.28011838,0.14175816
-0.406614488,0.245559209,-0.32023767,0.18705295
-0.339256089,0.302997489,-0.26881477,0.24715601
-0.166148017,0.328056597,-0.13049287,0.28005338
0.068300317,0.277935865,0.058691315,0.25429106
0.290981146,0.147015953,0.24250412,0.1523176
0.424739314,-0.023839983,0.35903916,0.002967611
0.417903922,-0.164957445,0.35375637,-0.12366967
0.266015711,-0.213598323,0.21939957,-0.18138152
0.015710439,-0.148264812,0.015938956,-0.14679188
-0.251752251,-0.002244616,-0.20461595,-0.044253767
-0.450887374,0.151819561,-0.37787566,0.09633857
-0.523732746,0.238625521,-0.43072447,0.18523817
-0.459859546,0.218559571,-0.36453933,0.1867625
-0.296843959,0.106923565,-0.2161937,0.10870507
-0.101933692,-0.036366969,-0.058952652,0.00615
0.056514227,-0.14078258,0.055617277,-0.083899364
0.135526241,-0.163935002,0.11240412,-0.10684528
0.131399089,-0.113511166,0.09246301,-0.07347347
0.076510933,-0.040221121,0.04791998,-0.027591005
0.021984053,-0.005893921,0.012026053,-0.00735835
0.014584046,-0.044968256,0.017711006,-0.03444507
0.077674502,-0.141593198,0.065672696,-0.10120222
0.203329855,-0.236007914,0.16934937,-0.17176026
0.357474814,-0.257426057,0.28338203,-0.18833351
0.494612032,-0.165432481,0.37973094,-0.12367455
0.575432401,0.023504515,0.43477315,0.015024036
0.580344066,0.240148584,0.4389377,0.17646013
0.514353316,0.39627006,0.39618593,0.29283738
0.402495064,0.430479576,0.3165854,0.31717974
0.278582618,0.341243144,0.22764671,0.2479
0.172195382,0.188540638,0.1559827,0.12964669
0.098982849,0.062380733,0.103629485,0.033915058
0.057679144,0.034522649,0.06388456,0.014086112
0.034402047,0.119318816,0.02358602,0.076793775
0.01188352,0.265162273,-0.0021980777,0.19984277
-0.020688629,0.381767719,-0.02895958,0.29503328
-0.061760382,0.3891171,-0.048656814,0.30008227
-0.098254623,0.261888902,-0.057564683,0.19883348
-0.112902048,0.045213188,-0.05475664,0.03625849
-0.09459507,-0.16725425,-0.03875477,-0.12052812
-0.046488776,-0.28171505,-0.008124635,-0.210044
0.012787644,-0.253427775,0.012535881,-0.18680015
0.056352001,-0.110330128,0.026093971,-0.07111136
0.061973943,0.061859152,0.02451196,0.05106087
0.024502543,0.165464972,-0.00077003986,0.12430403
-0.03894714,0.14336948,-0.03100244,0.1026506
-0.094888212,0.010176798,-0.06270219,-0.0034952238
-0.108896186,-0.154856282,-0.06432303,-0.11967775
-0.063748298,-0.249782846,-0.029968508,-0.19100492
0.02893443,-0.204913143,0.019452062,-0.14788023
0.130544124,-0.021786738,0.08046177,-0.0007932782
0.191674229,0.224583626,0.113599375,0.17633565
0.176118421,0.421821679,0.10927887,0.3321877
0.081351177,0.476300942,0.054655228,0.3659737
-0.055322816,0.360540427,-0.029341869,0.26559108
-0.169657707,0.127718555,-0.09657555,0.085529104
-0.198029792,-0.113902874,-0.11478578,-0.09278008
-0.107652938,-0.253437225,-0.052869655,-0.18371221
0.084835302,-0.230197955,0.0704126,-0.1579929
0.316062455,-0.060831922,0.23319304,-0.02240064
0.499916975,0.171680153,0.36321488,0.15030341
0.562818909,0.360177333,0.42561597,0.28665882
0.474654235,0.42450873,0.37167263,0.32085818
0.261514722,0.346294318,0.21088186,0.24502571
-0.005277041,0.171392212,0.017553028,0.094165936
-0.238483341,-0.018756105,-0.16011375,-0.050833043
-0.369084928,-0.150306001,-0.26726362,-0.13983919
-0.370199111,-0.192042678,-0.2799169,-0.1540508
-0.261394814,-0.165381389,-0.20565015,-0.11565011
-0.093749391,-0.126387903,-0.0810904,-0.07022284
0.075197488,-0.131306378,0.05121589,-0.07265547
0.203863128,-0.204608943,0.16420609,-0.12843686
0.276752258,-0.325856072,0.22301796,-0.23006633
0.300223772,-0.440841144,0.24045402,-0.33911818
0.289550564,-0.48974096,0.22246489,-0.39416438
0.256631665,-0.436970784,0.18453774,-0.35858572
0.2056855,-0.287833887,0.13427621,-0.23766808
0.13810144,-0.084910139,0.075933166,-0.07373099
0.061253955,0.112245475,0.01382155,0.069536895
-0.006617918,0.252782028,-0.030729994,0.18313928
-0.040769743,0.313036743,-0.04603275,0.2347772
-0.022550374,0.300353995,-0.020612217,0.23052685
0.046895251,0.242870054,0.043860745,0.19392575
0.141019155,0.172509892,0.12334041,0.1476175
0.215941178,0.110450664,0.18278094,0.09702079
0.230207402,0.061406159,0.19443715,0.051389337
0.166924323,0.01756158,0.1450364,0.008516133
0.046237868,-0.031888421,0.05244971,-0.038744017
-0.079998785,-0.091519688,-0.052386984,-0.094440825
-0.150691311,-0.155248741,-0.11467207,-0.1320996
-0.125165487,-0.207905667,-0.08981813,-0.16042723
-0.005435483,-0.231084624,-0.003554687,-0.16225071
0.160755215,-0.210324511,0.11808268,-0.14162184
0.298872477,-0.141158325,0.22189593,-0.09129512
0.340346468,-0.032711766,0.24816844,-0.019621462
0.253835426,0.091767551,0.17845252,0.06197469
0.060078892,0.198070726,0.028790187,0.12544715
-0.176754416,0.248498801,-0.14255995,0.16368
-0.376988411,0.213291516,-0.29453045,0.14025746
-0.479276229,0.083469537,-0.3650859,0.053556606
-0.464610474,-0.119847197,-0.34061962,-0.089378916
-0.360117709,-0.34533183,-0.25273138,-0.25187322
-0.222386892,-0.523885621,-0.15324831,-0.385607
-0.109744351,-0.591666719,-0.082322754,-0.44179142
-0.057300552,-0.515767873,-0.058227442,-0.3879919
-0.065915573,-0.311226134,-0.07752598,-0.23279014
-0.108351449,-0.039915823,-0.12450657,-0.03554479
-0.147216347,0.210888935,-0.15537834,0.15441667
-0.154322667,0.362822357,-0.14534235,0.28692102
-0.1219373,0.378846085,-0.10327027,0.30433357
-0.06198445,0.27833343,-0.03783895,0.22520335
0.003944822,0.126507988,0.02515991,0.10215923
0.056710421,0.002007666,0.068366006,0.011216149
0.087125019,-0.042459038,0.07744916,-0.030099176
0.096134719,-0.007003896,0.07966951,-0.002962537
0.089856954,0.055141086,0.07500891,0.040422007
0.07431948,0.065258443,0.06448561,0.05203402
0.053789893,-0.038145685,0.058396623,-0.030487545
0.03301961,-0.262761256,0.05320373,-0.20205832
0.020208137,-0.551104999,0.0424352,-0.43684042
0.02656366,-0.801485727,0.026926067,-0.64604026
0.060753345,-0.912388355,0.02310928,-0.73955727
0.120750043,-0.829313944,0.051518407,-0.67224365
0.188679366,-0.571315526,0.09595146,-0.4553321
0.233842126,-0.224056971,0.12822555,-0.16605312
0.224856034,0.097491511,0.12868509,0.083229795
0.146055459,0.29879953,0.07552543,0.22410734
0.009448313,0.344192676,-0.0060677305,0.25512403
-0.145602054,0.266189445,-0.10550546,0.1864316
-0.267064787,0.142742096,-0.18967366,0.09189251
-0.3135681,0.055219481,-0.22772908,0.032517806
-0.27505176,0.048887846,-0.20565563,0.039647028
-0.179561332,0.115270363,-0.14123869,0.10134202
-0.081340131,0.203647528,-0.07145367,0.17016767
-0.034938639,0.253643867,-0.0319511,0.20865996
-0.067817532,0.230361005,-0.048771463,0.17995252
-0.165496556,0.143148529,-0.11304275,0.10332404
-0.277467474,0.038689653,-0.19882512,0.0188936
-0.341609824,-0.026768801,-0.25435102,-0.027133033
-0.315146784,-0.020129524,-0.24239916,-0.0117293745
-0.196471278,0.049036302,-0.15800717,0.055672184
-0.02661061,0.132743613,-0.034116574,0.12263498
0.130496897,0.170161676,0.09519195,0.16360284
0.21880014,0.120612447,0.1702683,0.11836828
0.216226882,-0.013649829,0.18353637,-0.003876865
0.142927942,-0.186834593,0.13759837,-0.14626905
0.048073366,-0.331272173,0.06033198,-0.26840204
-0.017088485,-0.38982767,-0.004791327,-0.31616777
-0.025195991,-0.342361089,-0.025174774,-0.27052754
0.015916094,-0.213212461,-0.0057675987,-0.1588224
0.071836793,-0.056982622,0.030702334,-0.031970255
0.104312884,0.068920126,0.062098872,0.058998466
0.094635569,0.130316909,0.06068448,0.10224748
0.054212145,0.128050592,0.039305575,0.09706956
0.016426757,0.091102833,0.015314817,0.061946213
0.014762933,0.056709346,0.016006757,0.036906242
0.060197997,0.04943873,0.049947344,0.047150835
0.131521525,0.070536001,0.1010058,0.0646043
0.185034175,0.1020432,0.14531425,0.08814129
0.179008482,0.121456274,0.14390399,0.09913309
0.099531102,0.116992001,0.08519942,0.08664702
-0.027109257,0.093980972,-0.015466623,0.055515006
-0.143473104,0.068917801,-0.10403354,0.03296849
-0.187893113,0.055557613,-0.14286232,0.031186298
-0.125723027,0.052458468,-0.097235866,0.04621306
0.031517001,0.040590191,0.023025502,0.059016943
0.229595595,-0.006470327,0.1812494,0.024551645
0.396432079,-0.105077569,0.32317662,-0.058766976
0.475935929,-0.247064539,0.39457408,-0.18030062
0.453629514,-0.397626701,0.37438565,-0.31709364
0.361128494,-0.508357847,0.29018936,-0.42337126
0.257585977,-0.539712237,0.19497898,-0.45558363
0.198131691,-0.48138661,0.13668923,-0.40067875
0.205857039,-0.359461569,0.13500403,-0.28786242
0.261656758,-0.225656087,0.17770082,-0.17140886
0.316580911,-0.133367649,0.22719768,-0.098373055
0.319522123,-0.112318118,0.23695832,-0.08827838
0.245334969,-0.154704169,0.18699746,-0.12925862
0.108789982,-0.220063906,0.090698816,-0.18709159
-0.042335121,-0.25652435,-0.025026947,-0.22577558
-0.150674553,-0.227665966,-0.12013114,-0.20193323
-0.176593698,-0.131341453,-0.15183923,-0.11634484
-0.115540148,-0.000930508,-0.11197264,0.00063699484
0.00241259,0.111467815,-0.025754862,0.09050675
0.128968269,0.16119722,0.08555666,0.14694296
0.22011739,0.133199063,0.16525404,0.12054536
0.252806042,0.049024072,0.20490968,0.0435365
0.228297036,-0.04458045,0.1922513,-0.038682215
0.162876723,-0.099420268,0.13829976,-0.086521626
0.073533636,-0.089768593,0.061175495,-0.08115107
-0.031804702,-0.024479299,-0.033954613,-0.043563552
-0.153747953,0.058444697,-0.12790868,0.027428687
-0.291995423,0.111649846,-0.23480618,0.072507456
-0.434290491,0.102370842,-0.343486,0.06950238
-0.552364684,0.028575678,-0.43363702,0.020256087
-0.609297399,-0.08033427,-0.47648072,-0.055897325
-0.575627219,-0.178024526,-0.44982398,-0.12574767
-0.445755588,-0.223255792,-0.34835276,-0.1551975
-0.245166552,-0.198465843,-0.19648984,-0.12535027
-0.023470732,-0.116180997,-0.034798652,-0.053752817
0.164186696,-0.010933276,0.11777128,0.022984058
0.278462747,0.078471808,0.20316565,0.0846902
0.309421637,0.127124023,0.23138997,0.11242324
0.276021671,0.133811392,0.21090606,0.10635559
0.212587936,0.118346979,0.16661845,0.08663325
0.150106586,0.108709639,0.120960504,0.075777754
0.102460993,0.125148611,0.082387485,0.0878135
0.064413183,0.169435243,0.04816909,0.122767314
0.021208794,0.224388197,0.012489837,0.16624723
-0.036878967,0.263402307,-0.030471198,0.19484244
-0.104271647,0.26475413,-0.07714125,0.19388302
-0.160439201,0.223325446,-0.11415284,0.16300102
-0.180794089,0.153948096,-0.12549034,0.11448945
-0.151730139,0.084865918,-0.10291649,0.06877567
-0.080872655,0.044623855,-0.05314789,0.045091048
0.00375342,0.048713781,0.0070778653,0.042582452
0.065675332,0.09220849,0.049764197,0.08564678
0.07681573,0.15162232,0.050165474,0.12200807
0.030281218,0.194903902,0.019248929,0.14408784
-0.057529114,0.194865619,-0.041539118,0.13604903
-0.156161421,0.140082809,-0.11091333,0.09228103
-0.236202764,0.038778641,-0.16992739,0.018445149
-0.281879249,-0.085409406,-0.20242572,-0.07006483
-0.294746566,-0.203266873,-0.21199167,-0.15567723
-0.287545202,-0.290721986,-0.21135566,-0.22033858
-0.273020769,-0.335824589,-0.20770267,-0.25358278
-0.255122504,-0.339544603,-0.20077711,-0.25546274
-0.228026594,-0.31105483,-0.18469352,-0.23210819
-0.183165635,-0.260670856,-0.15294802,-0.19096102
-0.119135602,-0.194382509,-0.10540552,-0.13731918
-0.047288853,-0.112666992,-0.05175393,-0.07350521
0.011639321,-0.013742748,-0.007727191,0.0044040456
0.038815049,0.101068405,-0.0014572963,0.07854788
0.029997431,0.223377589,-0.00085719675,0.17457817
0.00137247,0.337925581,-0.01686737,0.25847167
-0.016444241,0.427412995,-0.024109893,0.3280797
0.005524752,0.479781051,0.0028345957,0.37481928
0.076638012,0.49413844,0.06739841,0.39429396
0.17711406,0.481862266,0.15207586,0.38968396
0.263710771,0.461635089,0.22285146,0.3719514
0.289467364,0.450272611,0.24294451,0.35501242
0.228378571,0.45359777,0.1923891,0.3462239
0.092230921,0.462036478,0.08324181,0.34148014
-0.070138765,0.453689794,-0.043036357,0.33011585
-0.192420577,0.404182609,-0.13501537,0.29661602
-0.220806077,0.29922102,-0.15028778,0.22538103
-0.14008436,0.144168388,-0.0810293,0.11737339
0.017184045,-0.034057195,0.044635672,-0.016730294
0.183565894,-0.19423081,0.16098881,-0.12780403
0.28620387,-0.294679015,0.23392192,-0.21163125
0.27920316,-0.308290658,0.21766943,-0.2356393
0.163903736,-0.232710217,0.11700195,-0.19104367
-0.01213299,-0.091816068,-0.021421142,-0.096002504
-0.176420816,0.07179437,-0.15264085,0.02932997
-0.26276812,0.210118792,-0.22705176,0.14932527
-0.238044981,0.283838969,-0.19908884,0.2195869
-0.113122477,0.272553911,-0.09138853,0.22442882
0.065283688,0.17862473,0.05872673,0.16427056
0.236234536,0.024671025,0.1993885,0.043211684
0.348713636,-0.153404066,0.30116454,-0.103342265
0.377835137,-0.315434117,0.32327345,-0.23843381
0.327983154,-0.426082231,0.27168745,-0.34189117
0.224631995,-0.462707041,0.1763207,-0.38384837
0.101317613,-0.420943061,0.06954311,-0.35326844
-0.011297139,-0.316707497,-0.023946956,-0.2657225
-0.090599482,-0.183246277,-0.09018464,-0.1572299
-0.122276233,-0.062620288,-0.118611924,-0.059855994
-0.099265182,0.007044611,-0.096762754,0.0082228705
-0.022608466,0.004826622,-0.029410362,0.017426774
0.095577327,-0.064412363,0.0679854,-0.039854296
0.230010153,-0.170619148,0.18425824,-0.11244748
0.345013916,-0.269515897,0.2770122,-0.19430418
0.403923096,-0.320437406,0.3206316,-0.24699242
0.382643551,-0.303659784,0.2939244,-0.2472297
0.281256587,-0.229073045,0.20465818,-0.19681118
0.12705626,-0.131357412,0.08262883,-0.12275539
-0.034142692,-0.053077054,-0.03710725,-0.075347885
-0.155741095,-0.023379433,-0.13043517,-0.044644125
-0.209344327,-0.042934473,-0.16899851,-0.04417914
-0.195842434,-0.08339654,-0.15082097,-0.06606711
-0.142876721,-0.102697149,-0.109893955,-0.07488646
-0.089713965,-0.069134009,-0.07352481,-0.049591005
-0.06706819,0.01814256,-0.066037245,0.019197226
-0.082181263,0.123855074,-0.080933325,0.09139861
-0.116855957,0.191037577,-0.10214216,0.14451258
-0.139365068,0.169490132,-0.11021117,0.12825105
-0.123768835,0.044446586,-0.08446918,0.037668332
-0.066122932,-0.149837682,-0.028143585,-0.10261442
0.011402091,-0.340376476,0.03660856,-0.25303242
0.071067364,-0.446709378,0.06758545,-0.34005165
0.079452602,-0.419040986,0.05544375,-0.3213747
0.026178304,-0.264457019,0.0016198233,-0.20631668
-0.068674837,-0.047079024,-0.08355818,-0.05571721
-0.162789843,0.139699732,-0.15566042,0.09092355
-0.211617593,0.21672506,-0.18029016,0.16443475
-0.190027878,0.157517566,-0.14559543,0.12587306
-0.104482866,0.00228677,-0.06528636,0.015291035
